graph_friend_1000_10_200.csv;3;dp;constr;31;2766;false
graph_friend_1000_10_200.csv;3;dp;prio;31;2549;false
graph_friend_1000_10_200.csv;3;greedy;constr;189;3;false
graph_friend_1000_10_200.csv;3;greedy;prio;189;4;false
graph_friend_1000_10_200.csv;4;dp;constr;77;2465;false
graph_friend_1000_10_200.csv;4;dp;prio;77;2456;false
graph_friend_1000_10_200.csv;4;greedy;constr;293;3;false
graph_friend_1000_10_200.csv;4;greedy;prio;293;4;false
graph_friend_1000_10_200.csv;5;dp;constr;138;2639;true
graph_friend_1000_10_200.csv;5;dp;prio;138;14035;true
graph_friend_1000_10_200.csv;5;greedy;constr;407;3;false
graph_friend_1000_10_200.csv;5;greedy;prio;407;3;false
graph_friend_1000_10_200.csv;6;dp;constr;205;2683;false
graph_friend_1000_10_200.csv;6;dp;prio;205;2505;false
graph_friend_1000_10_200.csv;6;greedy;constr;496;58;true
graph_friend_1000_10_200.csv;6;greedy;prio;496;12161;true
graph_friend_1000_10_200.csv;7;dp;constr;303;2533;false
graph_friend_1000_10_200.csv;7;dp;prio;303;2542;false
graph_friend_1000_10_200.csv;7;greedy;constr;563;3;false
graph_friend_1000_10_200.csv;7;greedy;prio;563;3;false
graph_friend_1000_10_200.csv;8;dp;constr;388;2569;true
graph_friend_1000_10_200.csv;8;dp;prio;388;16152;true
graph_friend_1000_10_200.csv;8;greedy;constr;604;69;true
graph_friend_1000_10_200.csv;8;greedy;prio;604;12491;true
graph_friend_1000_10_200.csv;9;dp;constr;477;2618;false
graph_friend_1000_10_200.csv;9;dp;prio;477;2477;false
graph_friend_1000_10_200.csv;9;greedy;constr;809;3;false
graph_friend_1000_10_200.csv;9;greedy;prio;809;2;false
graph_friend_1000_10_200.csv;10;dp;constr;565;2495;false
graph_friend_1000_10_200.csv;10;dp;prio;565;2447;false
graph_friend_1000_10_200.csv;10;greedy;constr;902;70;true
graph_friend_1000_10_200.csv;10;greedy;prio;902;12018;true
graph_friend_1000_10_200.csv;11;dp;constr;647;2631;false
graph_friend_1000_10_200.csv;11;dp;prio;647;2569;false
graph_friend_1000_10_200.csv;11;greedy;constr;958;60;true
graph_friend_1000_10_200.csv;11;greedy;prio;958;11946;true
graph_friend_1000_10_200.csv;12;dp;constr;713;2618;false
graph_friend_1000_10_200.csv;12;dp;prio;713;2386;false
graph_friend_1000_10_200.csv;12;greedy;constr;964;53;true
graph_friend_1000_10_200.csv;12;greedy;prio;964;11830;true
graph_friend_1000_10_200.csv;13;dp;constr;817;2599;false
graph_friend_1000_10_200.csv;13;dp;prio;817;2508;false
graph_friend_1000_10_200.csv;13;greedy;constr;1123;0;false
graph_friend_1000_10_200.csv;13;greedy;prio;1123;0;false
graph_friend_1000_10_200.csv;14;dp;constr;926;2473;true
graph_friend_1000_10_200.csv;14;dp;prio;926;13851;true
graph_friend_1000_10_200.csv;14;greedy;constr;1265;16;false
graph_friend_1000_10_200.csv;14;greedy;prio;1265;0;false
graph_friend_1000_10_200.csv;15;dp;constr;1039;2403;false
graph_friend_1000_10_200.csv;15;dp;prio;1039;2518;false
graph_friend_1000_10_200.csv;15;greedy;constr;1374;84;true
graph_friend_1000_10_200.csv;15;greedy;prio;1374;11745;true
graph_friend_1000_10_200.csv;16;dp;constr;1111;2402;false
graph_friend_1000_10_200.csv;16;dp;prio;1111;2414;false
graph_friend_1000_10_200.csv;16;greedy;constr;1396;54;true
graph_friend_1000_10_200.csv;16;greedy;prio;1396;12066;true
graph_friend_1000_10_200.csv;17;dp;constr;1189;2425;false
graph_friend_1000_10_200.csv;17;dp;prio;1189;2506;false
graph_friend_1000_10_200.csv;17;greedy;constr;1572;53;true
graph_friend_1000_10_200.csv;17;greedy;prio;1572;11714;true
graph_friend_1000_10_200.csv;18;dp;constr;1292;2648;true
graph_friend_1000_10_200.csv;18;dp;prio;1292;14043;true
graph_friend_1000_10_200.csv;18;greedy;constr;1602;53;true
graph_friend_1000_10_200.csv;18;greedy;prio;1602;12360;true
graph_friend_1000_10_200.csv;19;dp;constr;1422;2546;true
graph_friend_1000_10_200.csv;19;dp;prio;1422;14881;true
graph_friend_1000_10_200.csv;19;greedy;constr;1846;69;true
graph_friend_1000_10_200.csv;19;greedy;prio;1846;12207;true
graph_friend_1000_10_200.csv;20;dp;constr;1533;2427;false
graph_friend_1000_10_200.csv;20;dp;prio;1533;2362;false
graph_friend_1000_10_200.csv;20;greedy;constr;1876;69;true
graph_friend_1000_10_200.csv;20;greedy;prio;1876;11866;true
graph_friend_1000_10_200.csv;21;dp;constr;1612;2413;true
graph_friend_1000_10_200.csv;21;dp;prio;1612;14102;true
graph_friend_1000_10_200.csv;21;greedy;constr;1966;69;true
graph_friend_1000_10_200.csv;21;greedy;prio;1966;5067;true
graph_friend_1000_10_200.csv;22;dp;constr;1724;2560;true
graph_friend_1000_10_200.csv;22;dp;prio;1724;14057;true
graph_friend_1000_10_200.csv;22;greedy;constr;2065;0;false
graph_friend_1000_10_200.csv;22;greedy;prio;2065;0;false
graph_friend_1000_10_200.csv;23;dp;constr;1818;2507;true
graph_friend_1000_10_200.csv;23;dp;prio;1818;13867;true
