graph_friend_2000_20_150.csv;3;dp;constr;2;16659;true
graph_friend_2000_20_150.csv;3;dp;prio;2;52958;true
graph_friend_2000_20_150.csv;3;greedy;constr;132;99;true
graph_friend_2000_20_150.csv;3;greedy;prio;132;32872;true
graph_friend_2000_20_150.csv;4;dp;constr;7;16382;false
graph_friend_2000_20_150.csv;4;dp;prio;7;16595;false
graph_friend_2000_20_150.csv;4;greedy;constr;206;100;true
graph_friend_2000_20_150.csv;4;greedy;prio;206;32851;true
graph_friend_2000_20_150.csv;5;dp;constr;12;16729;true
graph_friend_2000_20_150.csv;5;dp;prio;12;50173;true
graph_friend_2000_20_150.csv;5;greedy;constr;271;16;false
graph_friend_2000_20_150.csv;5;greedy;prio;271;0;false
graph_friend_2000_20_150.csv;6;dp;constr;16;17107;true
graph_friend_2000_20_150.csv;6;dp;prio;16;51477;true
graph_friend_2000_20_150.csv;6;greedy;constr;340;100;true
graph_friend_2000_20_150.csv;6;greedy;prio;340;37313;true
graph_friend_2000_20_150.csv;7;dp;constr;25;16403;false
graph_friend_2000_20_150.csv;7;dp;prio;25;16269;false
graph_friend_2000_20_150.csv;7;greedy;constr;382;84;true
graph_friend_2000_20_150.csv;7;greedy;prio;382;32105;true
graph_friend_2000_20_150.csv;8;dp;constr;47;16365;false
graph_friend_2000_20_150.csv;8;dp;prio;47;16331;false
graph_friend_2000_20_150.csv;8;greedy;constr;467;0;false
graph_friend_2000_20_150.csv;8;greedy;prio;467;0;false
graph_friend_2000_20_150.csv;9;dp;constr;78;16450;true
graph_friend_2000_20_150.csv;9;dp;prio;78;50650;true
graph_friend_2000_20_150.csv;9;greedy;constr;529;16;false
graph_friend_2000_20_150.csv;9;greedy;prio;529;0;false
graph_friend_2000_20_150.csv;10;dp;constr;103;16187;false
graph_friend_2000_20_150.csv;10;dp;prio;103;16330;false
graph_friend_2000_20_150.csv;10;greedy;constr;578;100;true
graph_friend_2000_20_150.csv;10;greedy;prio;578;33224;true
graph_friend_2000_20_150.csv;11;dp;constr;126;15938;true
graph_friend_2000_20_150.csv;11;dp;prio;126;50204;true
graph_friend_2000_20_150.csv;11;greedy;constr;655;18;false
graph_friend_2000_20_150.csv;11;greedy;prio;655;16;false
graph_friend_2000_20_150.csv;12;dp;constr;150;16275;true
graph_friend_2000_20_150.csv;12;dp;prio;150;51653;true
graph_friend_2000_20_150.csv;12;greedy;constr;744;100;true
graph_friend_2000_20_150.csv;12;greedy;prio;744;34746;true
graph_friend_2000_20_150.csv;13;dp;constr;207;16073;false
graph_friend_2000_20_150.csv;13;dp;prio;207;17119;false
graph_friend_2000_20_150.csv;13;greedy;constr;833;0;false
graph_friend_2000_20_150.csv;13;greedy;prio;833;0;false
graph_friend_2000_20_150.csv;14;dp;constr;255;16204;false
graph_friend_2000_20_150.csv;14;dp;prio;255;16430;false
graph_friend_2000_20_150.csv;14;greedy;constr;835;15;false
graph_friend_2000_20_150.csv;14;greedy;prio;835;19;false
graph_friend_2000_20_150.csv;15;dp;constr;285;16173;false
graph_friend_2000_20_150.csv;15;dp;prio;285;16211;false
graph_friend_2000_20_150.csv;15;greedy;constr;797;15;false
graph_friend_2000_20_150.csv;15;greedy;prio;797;0;false
graph_friend_2000_20_150.csv;16;dp;constr;324;16210;true
graph_friend_2000_20_150.csv;16;dp;prio;324;49452;true
graph_friend_2000_20_150.csv;16;greedy;constr;1030;100;true
graph_friend_2000_20_150.csv;16;greedy;prio;1030;34173;true
graph_friend_2000_20_150.csv;17;dp;constr;386;16066;true
graph_friend_2000_20_150.csv;17;dp;prio;386;50209;true
graph_friend_2000_20_150.csv;17;greedy;constr;1058;116;true
graph_friend_2000_20_150.csv;17;greedy;prio;1058;32831;true
graph_friend_2000_20_150.csv;18;dp;constr;466;16094;true
graph_friend_2000_20_150.csv;18;dp;prio;466;52050;true
graph_friend_2000_20_150.csv;18;greedy;constr;1154;101;true
graph_friend_2000_20_150.csv;18;greedy;prio;1154;34034;true
graph_friend_2000_20_150.csv;19;dp;constr;516;16174;true
graph_friend_2000_20_150.csv;19;dp;prio;516;49188;true
graph_friend_2000_20_150.csv;19;greedy;constr;1174;100;true
graph_friend_2000_20_150.csv;19;greedy;prio;1174;33536;true
graph_friend_2000_20_150.csv;20;dp;constr;581;15173;false
graph_friend_2000_20_150.csv;20;dp;prio;581;16194;false
graph_friend_2000_20_150.csv;20;greedy;constr;1278;101;true
graph_friend_2000_20_150.csv;20;greedy;prio;1278;33360;true
graph_friend_2000_20_150.csv;21;dp;constr;661;15946;false
graph_friend_2000_20_150.csv;21;dp;prio;661;15864;false
graph_friend_2000_20_150.csv;21;greedy;constr;1262;101;true
graph_friend_2000_20_150.csv;21;greedy;prio;1262;34379;true
graph_friend_2000_20_150.csv;22;dp;constr;753;16068;false
graph_friend_2000_20_150.csv;22;dp;prio;753;15562;false
graph_friend_2000_20_150.csv;22;greedy;constr;1415;0;false
graph_friend_2000_20_150.csv;22;greedy;prio;1415;0;false
graph_friend_2000_20_150.csv;23;dp;constr;835;16612;false
