graph_friend_500_50_400.csv;3;dp;constr;244;1095;true
graph_friend_500_50_400.csv;3;dp;prio;244;22630;true
graph_friend_500_50_400.csv;3;greedy;constr;362;76;true
graph_friend_500_50_400.csv;3;greedy;prio;362;11304;true
graph_friend_500_50_400.csv;4;dp;constr;391;806;false
graph_friend_500_50_400.csv;4;dp;prio;391;985;false
graph_friend_500_50_400.csv;4;greedy;constr;508;81;true
graph_friend_500_50_400.csv;4;greedy;prio;508;10418;true
graph_friend_500_50_400.csv;5;dp;constr;546;956;true
graph_friend_500_50_400.csv;5;dp;prio;546;13142;true
graph_friend_500_50_400.csv;5;greedy;constr;723;3;false
graph_friend_500_50_400.csv;5;greedy;prio;723;3;false
graph_friend_500_50_400.csv;6;dp;constr;733;906;false
graph_friend_500_50_400.csv;6;dp;prio;733;763;false
graph_friend_500_50_400.csv;6;greedy;constr;947;2;false
graph_friend_500_50_400.csv;6;greedy;prio;947;3;false
graph_friend_500_50_400.csv;7;dp;constr;862;924;true
graph_friend_500_50_400.csv;7;dp;prio;862;12686;true
graph_friend_500_50_400.csv;7;greedy;constr;1015;3;false
graph_friend_500_50_400.csv;7;greedy;prio;1015;9;false
graph_friend_500_50_400.csv;8;dp;constr;1035;723;false
graph_friend_500_50_400.csv;8;dp;prio;1035;765;false
graph_friend_500_50_400.csv;8;greedy;constr;1236;71;true
graph_friend_500_50_400.csv;8;greedy;prio;1236;9907;true
graph_friend_500_50_400.csv;9;dp;constr;1199;720;false
graph_friend_500_50_400.csv;9;dp;prio;1199;695;false
graph_friend_500_50_400.csv;9;greedy;constr;1472;86;true
graph_friend_500_50_400.csv;9;greedy;prio;1472;9997;true
graph_friend_500_50_400.csv;10;dp;constr;1374;821;true
graph_friend_500_50_400.csv;10;dp;prio;1374;12276;true
graph_friend_500_50_400.csv;10;greedy;constr;1528;78;true
graph_friend_500_50_400.csv;10;greedy;prio;1528;6954;true
graph_friend_500_50_400.csv;11;dp;constr;1574;1107;true
graph_friend_500_50_400.csv;11;dp;prio;1574;12704;true
graph_friend_500_50_400.csv;11;greedy;constr;1777;3;false
graph_friend_500_50_400.csv;11;greedy;prio;1777;6;false
graph_friend_500_50_400.csv;12;dp;constr;1779;713;false
graph_friend_500_50_400.csv;12;dp;prio;1779;730;false
graph_friend_500_50_400.csv;12;greedy;constr;2012;86;true
graph_friend_500_50_400.csv;12;greedy;prio;2012;9625;true
graph_friend_500_50_400.csv;13;dp;constr;1970;772;true
graph_friend_500_50_400.csv;13;dp;prio;1970;12868;true
graph_friend_500_50_400.csv;13;greedy;constr;2056;72;true
graph_friend_500_50_400.csv;13;greedy;prio;2056;9750;true
graph_friend_500_50_400.csv;14;dp;constr;2146;806;true
graph_friend_500_50_400.csv;14;dp;prio;2146;12750;true
graph_friend_500_50_400.csv;14;greedy;constr;2436;76;true
graph_friend_500_50_400.csv;14;greedy;prio;2436;6956;true
graph_friend_500_50_400.csv;15;dp;constr;2361;741;false
graph_friend_500_50_400.csv;15;dp;prio;2361;687;false
graph_friend_500_50_400.csv;15;greedy;constr;2588;88;true
graph_friend_500_50_400.csv;15;greedy;prio;2588;9466;true
graph_friend_500_50_400.csv;16;dp;constr;2534;762;true
graph_friend_500_50_400.csv;16;dp;prio;2534;12139;true
graph_friend_500_50_400.csv;16;greedy;constr;2780;66;true
graph_friend_500_50_400.csv;16;greedy;prio;2780;9576;true
graph_friend_500_50_400.csv;17;dp;constr;2748;808;true
graph_friend_500_50_400.csv;17;dp;prio;2748;12396;true
graph_friend_500_50_400.csv;17;greedy;constr;3021;2;false
graph_friend_500_50_400.csv;17;greedy;prio;3021;3;false
graph_friend_500_50_400.csv;18;dp;constr;2988;858;true
graph_friend_500_50_400.csv;18;dp;prio;2988;11007;true
graph_friend_500_50_400.csv;18;greedy;constr;3282;72;true
graph_friend_500_50_400.csv;18;greedy;prio;3282;9716;true
graph_friend_500_50_400.csv;19;dp;constr;3146;742;true
graph_friend_500_50_400.csv;19;dp;prio;3146;7465;true
graph_friend_500_50_400.csv;19;greedy;constr;3297;3;false
graph_friend_500_50_400.csv;19;greedy;prio;3297;5;false
graph_friend_500_50_400.csv;20;dp;constr;3250;752;true
graph_friend_500_50_400.csv;20;dp;prio;3250;13753;true
graph_friend_500_50_400.csv;20;greedy;constr;3528;92;true
graph_friend_500_50_400.csv;20;greedy;prio;3528;11374;true
graph_friend_500_50_400.csv;21;dp;constr;3338;757;true
graph_friend_500_50_400.csv;21;dp;prio;3338;7312;true
graph_friend_500_50_400.csv;21;greedy;constr;3842;74;true
graph_friend_500_50_400.csv;21;greedy;prio;3842;9589;true
graph_friend_500_50_400.csv;22;dp;constr;3584;767;true
graph_friend_500_50_400.csv;22;dp;prio;3584;10701;true
graph_friend_500_50_400.csv;22;greedy;constr;4036;82;true
graph_friend_500_50_400.csv;22;greedy;prio;4036;9944;true
graph_friend_500_50_400.csv;23;dp;constr;3705;682;false
graph_friend_500_50_400.csv;23;dp;prio;3705;676;false
graph_friend_500_50_400.csv;23;greedy;constr;4131;3;false
graph_friend_500_50_400.csv;23;greedy;prio;4131;2;false
graph_friend_500_50_400.csv;24;dp;constr;4000;824;true
graph_friend_500_50_400.csv;24;dp;prio;4000;12805;true
graph_friend_500_50_400.csv;24;greedy;constr;4284;88;true
graph_friend_500_50_400.csv;24;greedy;prio;4284;9887;true
graph_friend_500_50_400.csv;25;dp;constr;4105;711;false
graph_friend_500_50_400.csv;25;dp;prio;4105;684;false
graph_friend_500_50_400.csv;25;greedy;constr;4508;88;true
graph_friend_500_50_400.csv;25;greedy;prio;4508;9780;true
graph_friend_500_50_400.csv;26;dp;constr;4436;724;true
graph_friend_500_50_400.csv;26;dp;prio;4436;12119;true
graph_friend_500_50_400.csv;26;greedy;constr;4608;77;true
graph_friend_500_50_400.csv;26;greedy;prio;4608;9669;true
graph_friend_500_50_400.csv;27;dp;constr;4639;724;false
graph_friend_500_50_400.csv;27;dp;prio;4639;667;false
graph_friend_500_50_400.csv;27;greedy;constr;4969;3;false
graph_friend_500_50_400.csv;27;greedy;prio;4969;4;false
graph_friend_500_50_400.csv;28;dp;constr;4728;794;true
graph_friend_500_50_400.csv;28;dp;prio;4728;12398;true
graph_friend_500_50_400.csv;28;greedy;constr;5448;75;true
graph_friend_500_50_400.csv;28;greedy;prio;5448;9768;true
graph_friend_500_50_400.csv;29;dp;constr;4897;637;false
graph_friend_500_50_400.csv;29;dp;prio;4897;725;false
graph_friend_500_50_400.csv;29;greedy;constr;5386;71;true
graph_friend_500_50_400.csv;29;greedy;prio;5386;6968;true
graph_friend_500_50_400.csv;30;dp;constr;5049;700;false
graph_friend_500_50_400.csv;30;dp;prio;5049;726;false
graph_friend_500_50_400.csv;30;greedy;constr;5698;86;true
graph_friend_500_50_400.csv;30;greedy;prio;5698;10139;true
graph_friend_500_50_400.csv;31;dp;constr;5397;677;false
